score,count,cumulative
403,500,48177
402,515,48692
401,536,49228
400,522,49750
399,514,50264
398,508,50772
397,510,51282
396,533,51815
395,537,52352
394,548,52900
393,544,53444
392,505,53949
391,571,54520
390,593,55113
389,484,55597
388,558,56155
387,600,56755
386,522,57277
385,531,57808
384,538,58346
383,570,58916
382,569,59485
381,559,60044
380,555,60599
379,553,61152
378,560,61712
377,569,62281
376,592,62873
375,569,63442
374,600,64042
373,575,64617
372,525,65142
371,579,65721
370,569,66290
369,579,66869
368,584,67453
367,569,68022
366,646,68668
365,557,69225
364,574,69799
363,553,70352
362,560,70912
361,579,71491
360,536,72027
359,540,72567
358,564,73131
357,573,73704
356,558,74262
355,530,74792
354,518,75310
353,553,75863
352,543,76406
351,556,76962
350,502,77464
349,569,78033
348,595,78628
347,506,79134
346,541,79675
345,557,80232
344,546,80778
343,532,81310
342,503,81813
341,546,82359
340,526,82885
339,510,83395
338,490,83885
337,479,84364
336,498,84862
335,494,85356
334,502,85858
333,478,86336
332,502,86838
331,474,87312
330,481,87793
329,486,88279
328,472,88751
327,447,89198
326,472,89670
325,435,90105
324,453,90558
323,473,91031
322,492,91523
321,435,91958
320,443,92401
319,446,92847
318,403,93250
317,420,93670
316,467,94137
315,468,94605
314,435,95040
313,443,95483
312,422,95905
311,373,96278
310,379,96657
309,368,97025
308,366,97391
307,359,97750
306,389,98139
305,384,98523
304,389,98912
303,386,99298
302,387,99685
301,370,100055
300,342,100397
299,326,100723
298,344,101067
297,372,101439
296,308,101747
295,310,102057
294,342,102399
293,298,102697
292,299,102996
291,282,103278
290,282,103560
289,284,103844
288,308,104152
287,288,104440
286,255,104695
285,291,104986
284,272,105258
283,295,105553
282,265,105818
281,268,106086
280,255,106341
279,249,106590
278,272,106862
277,230,107092
276,256,107348
275,222,107570
274,230,107800
273,217,108017
272,218,108235
271,223,108458
270,205,108663
269,199,108862
268,219,109081
267,212,109293
266,204,109497
265,221,109718
264,186,109904
263,190,110094
262,198,110292
261,199,110491
260,186,110677
259,155,110832
258,193,111025
257,180,111205
256,167,111372
255,162,111534
254,155,111689
253,187,111876
252,164,112040
251,180,112220
250,140,112360
249,149,112509
248,169,112678
247,127,112805
246,139,112944
245,139,113083
244,135,113218
243,132,113350
242,127,113477
241,142,113619
240,119,113738
239,105,113843
238,121,113964
237,114,114078
236,106,114184
235,102,114286
234,144,114430
233,112,114542
232,111,114653
231,115,114768
230,113,114881
229,90,114971
228,100,115071
227,91,115162
226,97,115259
225,74,115333
224,92,115425
223,89,115514
222,100,115614
221,77,115691
220,81,115772
219,88,115860
218,83,115943
217,91,116034
216,73,116107
215,78,116185
214,77,116262
213,76,116338
212,63,116401
211,61,116462
210,62,116524
209,59,116583
208,59,116642
207,62,116704
206,76,116780
205,48,116828
204,62,116890
203,43,116933
202,52,116985
201,52,117037
200,47,117084
199,49,117133
198,47,117180
197,39,117219
196,44,117263
195,39,117302
194,52,117354
193,36,117390
192,31,117421
191,37,117458
190,35,117493
189,31,117524
188,29,117553
187,32,117585
186,37,117622
185,21,117643
184,17,117660
183,22,117682
182,35,117717
181,30,117747
180,25,117772
179,23,117795
178,23,117818
177,23,117841
176,18,117859
175,13,117872
174,30,117902
173,15,117917
172,12,117929
171,13,117942
170,10,117952
169,12,117964
168,27,117991
167,13,118004
166,15,118019
165,17,118036
164,17,118053
163,10,118063
162,11,118074
161,12,118086
160,9,118095
