score,count,cumulative
434,297,26245
433,291,26536
432,285,26821
431,305,27126
430,312,27438
429,317,27755
428,310,28065
427,296,28361
426,278,28639
425,335,28974
424,304,29278
423,288,29566
422,311,29877
421,308,30185
420,287,30472
419,286,30758
418,308,31066
417,312,31378
416,319,31697
415,319,32016
414,282,32298
413,297,32595
412,316,32911
411,271,33182
410,309,33491
409,294,33785
408,283,34068
407,266,34334
406,286,34620
405,318,34938
404,328,35266
403,316,35582
402,293,35875
401,314,36189
400,286,36475
399,276,36751
398,326,37077
397,301,37378
396,294,37672
395,267,37939
394,280,38219
393,313,38532
392,299,38831
391,310,39141
390,295,39436
389,297,39733
388,280,40013
387,285,40298
386,286,40584
385,324,40908
384,286,41194
383,304,41498
382,316,41814
381,297,42111
380,287,42398
379,300,42698
378,293,42991
377,256,43247
376,298,43545
375,295,43840
374,279,44119
373,277,44396
372,283,44679
371,278,44957
370,285,45242
369,276,45518
368,271,45789
367,254,46043
366,299,46342
365,328,46670
364,306,46976
363,280,47256
362,307,47563
361,291,47854
360,275,48129
359,267,48396
358,303,48699
357,321,49020
356,296,49316
355,258,49574
354,279,49853
353,277,50130
352,269,50399
351,288,50687
350,320,51007
349,297,51304
348,296,51600
347,306,51906
346,287,52193
345,319,52512
344,313,52825
343,309,53134
342,300,53434
341,282,53716
340,295,54011
339,268,54279
338,296,54575
337,307,54882
336,323,55205
335,325,55530
334,308,55838
333,289,56127
332,315,56442
331,291,56733
330,302,57035
329,330,57365
328,315,57680
327,305,57985
326,298,58283
325,315,58598
324,305,58903
323,293,59196
322,353,59549
321,328,59877
320,318,60195
319,327,60522
318,336,60858
317,292,61150
316,312,61462
315,314,61776
314,324,62100
313,290,62390
312,295,62685
311,282,62967
310,306,63273
309,296,63569
308,268,63837
307,337,64174
306,304,64478
305,293,64771
304,316,65087
303,299,65386
302,303,65689
301,283,65972
300,310,66282
299,295,66577
298,307,66884
297,296,67180
296,316,67496
295,286,67782
294,294,68076
293,267,68343
292,282,68625
291,265,68890
290,276,69166
289,291,69457
288,311,69768
287,264,70032
286,304,70336
285,268,70604
284,282,70886
283,274,71160
282,268,71428
281,264,71692
280,268,71960
279,223,72183
278,266,72449
277,226,72675
276,220,72895
275,225,73120
274,261,73381
273,245,73626
272,216,73842
271,220,74062
270,208,74270
269,222,74492
268,207,74699
267,228,74927
266,202,75129
265,201,75330
264,182,75512
263,218,75730
262,185,75915
261,181,76096
260,180,76276
259,182,76458
258,171,76629
257,172,76801
256,173,76974
255,165,77139
254,187,77326
253,160,77486
252,167,77653
251,154,77807
250,154,77961
249,132,78093
248,143,78236
247,138,78374
246,134,78508
245,135,78643
244,128,78771
243,126,78897
242,134,79031
241,109,79140
240,111,79251
239,97,79348
238,108,79456
237,82,79538
236,89,79627
235,95,79722
234,84,79806
233,80,79886
232,97,79983
231,79,80062
230,86,80148
229,97,80245
228,62,80307
227,74,80381
226,68,80449
225,67,80516
224,71,80587
223,59,80646
222,56,80702
221,63,80765
220,51,80816
219,44,80860
218,52,80912
217,57,80969
216,56,81025
215,56,81081
214,41,81122
213,47,81169
212,44,81213
211,36,81249
210,47,81296
209,50,81346
208,42,81388
207,32,81420
206,40,81460
205,37,81497
204,28,81525
203,26,81551
202,20,81571
201,29,81600
200,32,81632
199,13,81645
198,23,81668
197,22,81690
196,24,81714
195,22,81736
194,25,81761
193,23,81784
192,16,81800
191,22,81822
190,15,81837
189,22,81859
188,22,81881
187,14,81895
186,18,81913
185,16,81929
184,17,81946
183,9,81955
182,16,81971
181,16,81987
180,9,81996
179,14,82010
178,16,82026
177,19,82045
176,7,82052
175,9,82061
174,5,82066
173,11,82077
172,2,82079
171,10,82089
170,3,82092
169,12,82104
168,3,82107
167,6,82113
166,13,82126
165,7,82133
164,7,82140
163,3,82143
162,8,82151
161,9,82160
160,4,82164
159,5,82169
158,4,82173
157,6,82179
156,6,82185
155,4,82189
154,7,82196
153,5,82201
152,2,82203
151,5,82208
150,5,82213
149,6,82219
148,5,82224
147,6,82230
146,3,82233
145,4,82237
144,6,82243
143,5,82248
142,5,82253
141,0,82253
140,3,82256
139,1,82257
138,4,82261
137,4,82265
136,2,82267
135,3,82270
134,0,82270
133,4,82274
132,0,82274
131,1,82275
130,0,82275
129,4,82279
128,0,82279
127,0,82279
126,4,82283
125,2,82285
124,4,82289
123,1,82290
122,1,82291
121,1,82292
120,4,82296
119,2,82298
118,1,82299
117,4,82303
116,2,82305
115,4,82309
114,0,82309
113,2,82311
112,1,82312
111,1,82313
110,1,82314
109,1,82315
108,1,82316
107,2,82318
106,0,82318
105,5,82323
104,0,82323
103,2,82325
102,1,82326
101,2,82328
100,1,82329
99,2,82331
98,3,82334
97,0,82334
96,2,82336
95,2,82338
94,2,82340
93,1,82341
92,0,82341
91,3,82344
90,3,82347
89,3,82350
88,3,82353
87,5,82358
86,2,82360
85,2,82362
84,2,82364
83,1,82365
82,0,82365
81,1,82366
80,2,82368
79,1,82369
78,0,82369
77,0,82369
76,1,82370
75,0,82370
74,0,82370
73,0,82370
72,3,82373
71,1,82374
70,0,82374
69,0,82374
68,0,82374
67,2,82376
66,1,82377
65,0,82377
64,1,82378
63,0,82378
62,1,82379
61,0,82379
60,2,82381
59,0,82381
58,0,82381
57,0,82381
56,0,82381
55,0,82381
54,0,82381
53,1,82382
52,1,82383
51,0,82383
50,1,82384
49,1,82385
48,0,82385
47,0,82385
46,0,82385
45,0,82385
44,1,82386
43,0,82386
42,1,82387
41,0,82387
40,0,82387
39,2,82389
38,0,82389
37,0,82389
36,0,82389
35,0,82389
34,0,82389
33,0,82389
32,0,82389
31,2,82391
30,0,82391
29,2,82393
28,0,82393
27,0,82393
26,1,82394
25,1,82395
24,1,82396
23,0,82396
22,1,82397
21,0,82397
20,1,82398
19,0,82398
18,0,82398
17,1,82399
16,1,82400
15,1,82401
14,1,82402
13,2,82404
12,1,82405
11,0,82405
10,0,82405
9,1,82406
8,0,82406
7,0,82406
6,0,82406
5,0,82406
4,1,82407
3,0,82407
2,0,82407
1,0,82407
0,1014,83421
