score,count,cumulative
490,154,10422
489,180,10602
488,173,10775
487,176,10951
486,171,11122
485,165,11287
484,163,11450
483,158,11608
482,175,11783
481,152,11935
480,182,12117
479,177,12294
478,167,12461
477,175,12636
476,211,12847
475,187,13034
474,177,13211
473,161,13372
472,152,13524
471,173,13697
470,166,13863
469,179,14042
468,179,14221
467,202,14423
466,185,14608
465,175,14783
464,179,14962
463,166,15128
462,185,15313
461,173,15486
460,166,15652
459,180,15832
458,185,16017
457,176,16193
456,183,16376
455,199,16575
454,177,16752
453,203,16955
452,179,17134
451,167,17301
450,234,17535
449,176,17711
448,198,17909
447,210,18119
446,202,18321
445,204,18525
444,177,18702
443,218,18920
442,215,19135
441,202,19337
440,190,19527
439,218,19745
438,202,19947
437,238,20185
436,222,20407
435,216,20623
434,225,20848
433,212,21060
432,215,21275
431,222,21497
430,229,21726
429,215,21941
428,229,22170
427,212,22382
426,242,22624
425,244,22868
424,198,23066
423,239,23305
422,235,23540
421,233,23773
420,229,24002
419,206,24208
418,220,24428
417,225,24653
416,238,24891
415,210,25101
414,227,25328
413,218,25546
412,222,25768
411,242,26010
410,210,26220
409,221,26441
408,215,26656
407,255,26911
406,233,27144
405,238,27382
404,239,27621
403,241,27862
402,248,28110
401,239,28349
400,234,28583
399,247,28830
398,236,29066
397,249,29315
396,249,29564
395,241,29805
394,236,30041
393,256,30297
392,258,30555
391,229,30784
390,246,31030
389,229,31259
388,221,31480
387,260,31740
386,273,32013
385,241,32254
384,279,32533
383,250,32783
382,251,33034
381,268,33302
380,284,33586
379,245,33831
378,230,34061
377,265,34326
376,293,34619
375,270,34889
374,272,35161
373,260,35421
372,293,35714
371,245,35959
370,301,36260
369,270,36530
368,259,36789
367,257,37046
366,253,37299
365,267,37566
364,265,37831
363,290,38121
362,272,38393
361,285,38678
360,268,38946
359,272,39218
358,258,39476
357,275,39751
356,270,40021
355,263,40284
354,279,40563
353,311,40874
352,292,41166
351,258,41424
350,297,41721
349,262,41983
348,272,42255
347,242,42497
346,240,42737
345,256,42993
344,237,43230
343,261,43491
342,263,43754
341,249,44003
340,260,44263
339,259,44522
338,253,44775
337,288,45063
336,253,45316
335,294,45610
334,265,45875
333,246,46121
332,233,46354
331,228,46582
330,265,46847
329,256,47103
328,250,47353
327,232,47585
326,251,47836
325,245,48081
324,241,48322
323,220,48542
322,222,48764
321,212,48976
320,214,49190
319,216,49406
318,208,49614
317,236,49850
316,196,50046
315,203,50249
314,208,50457
313,204,50661
312,186,50847
311,194,51041
310,168,51209
309,201,51410
308,198,51608
307,193,51801
306,182,51983
305,179,52162
304,184,52346
303,184,52530
302,156,52686
301,145,52831
300,154,52985
299,167,53152
298,135,53287
297,151,53438
296,132,53570
295,156,53726
294,140,53866
293,128,53994
292,126,54120
291,137,54257
290,120,54377
289,139,54516
288,114,54630
287,124,54754
286,136,54890
285,108,54998
284,113,55111
283,117,55228
282,112,55340
281,107,55447
280,125,55572
279,101,55673
278,103,55776
277,98,55874
276,81,55955
275,95,56050
274,96,56146
273,88,56234
272,80,56314
271,82,56396
270,94,56490
269,70,56560
268,95,56655
267,70,56725
266,77,56802
265,92,56894
264,73,56967
263,80,57047
262,71,57118
261,82,57200
260,63,57263
259,71,57334
258,65,57399
257,57,57456
256,62,57518
255,59,57577
254,47,57624
253,55,57679
252,52,57731
251,51,57782
250,50,57832
249,43,57875
248,37,57912
247,43,57955
246,48,58003
245,54,58057
244,31,58088
243,39,58127
242,40,58167
241,37,58204
240,29,58233
239,51,58284
238,22,58306
237,19,58325
236,39,58364
235,35,58399
234,32,58431
233,30,58461
232,35,58496
231,28,58524
230,21,58545
229,31,58576
228,27,58603
227,25,58628
226,34,58662
225,24,58686
224,36,58722
223,23,58745
222,24,58769
221,25,58794
220,16,58810
219,27,58837
218,29,58866
217,20,58886
216,21,58907
215,22,58929
214,15,58944
213,15,58959
212,21,58980
211,8,58988
210,12,59000
209,13,59013
208,24,59037
207,14,59051
206,14,59065
205,16,59081
204,10,59091
203,18,59109
202,7,59116
201,8,59124
200,13,59137
199,15,59152
198,12,59164
197,11,59175
196,11,59186
195,14,59200
194,7,59207
193,10,59217
192,8,59225
191,9,59234
190,14,59248
189,8,59256
188,6,59262
187,15,59277
186,5,59282
185,8,59290
184,9,59299
183,16,59315
182,6,59321
181,5,59326
180,5,59331
179,6,59337
178,5,59342
177,10,59352
176,10,59362
175,5,59367
174,6,59373
173,5,59378
172,9,59387
171,5,59392
170,11,59403
169,5,59408
168,2,59410
167,4,59414
166,1,59415
165,5,59420
164,3,59423
163,2,59425
162,2,59427
161,0,59427
160,0,59427
159,4,59431
158,3,59434
157,1,59435
156,1,59436
155,3,59439
154,1,59440
153,2,59442
152,4,59446
151,2,59448
150,3,59451
149,3,59454
148,1,59455
147,3,59458
146,0,59458
145,4,59462
144,1,59463
143,3,59466
142,2,59468
141,1,59469
140,0,59469
139,1,59470
138,1,59471
137,1,59472
136,1,59473
135,1,59474
134,1,59475
133,3,59478
132,0,59478
131,2,59480
130,1,59481
129,4,59485
128,0,59485
127,0,59485
126,0,59485
125,0,59485
124,2,59487
123,3,59490
122,1,59491
121,0,59491
120,1,59492
119,2,59494
118,0,59494
117,0,59494
116,0,59494
115,1,59495
114,1,59496
113,3,59499
112,2,59501
111,1,59502
110,0,59502
109,0,59502
108,0,59502
107,1,59503
106,0,59503
105,0,59503
104,0,59503
103,0,59503
102,0,59503
101,0,59503
100,2,59505
99,1,59506
98,0,59506
97,0,59506
96,0,59506
95,1,59507
94,0,59507
93,1,59508
92,0,59508
91,0,59508
90,0,59508
89,0,59508
88,1,59509
87,1,59510
86,3,59513
85,2,59515
84,0,59515
83,2,59517
82,1,59518
81,1,59519
80,0,59519
79,0,59519
78,3,59522
77,0,59522
76,1,59523
75,0,59523
74,1,59524
73,0,59524
72,0,59524
71,0,59524
70,0,59524
69,0,59524
68,0,59524
67,1,59525
66,1,59526
65,0,59526
64,1,59527
63,0,59527
62,0,59527
61,0,59527
60,1,59528
59,1,59529
58,2,59531
57,0,59531
56,0,59531
55,1,59532
54,0,59532
53,0,59532
52,0,59532
51,0,59532
50,1,59533
49,1,59534
48,0,59534
47,1,59535
46,0,59535
45,0,59535
44,0,59535
43,2,59537
42,0,59537
41,2,59539
40,1,59540
39,2,59542
38,0,59542
37,1,59543
36,0,59543
35,0,59543
34,2,59545
33,0,59545
32,0,59545
31,0,59545
30,1,59546
29,0,59546
28,0,59546
27,0,59546
26,0,59546
25,0,59546
24,0,59546
23,0,59546
22,0,59546
21,0,59546
20,0,59546
19,0,59546
18,0,59546
17,0,59546
16,1,59547
15,1,59548
14,0,59548
13,0,59548
12,0,59548
11,0,59548
10,0,59548
9,0,59548
8,0,59548
7,1,59549
6,0,59549
5,0,59549
4,0,59549
3,0,59549
2,0,59549
1,0,59549
0,1132,60681
