score,count,cumulative
348,360,104311
347,352,104663
346,354,105017
345,347,105364
344,317,105681
343,322,106003
342,310,106313
341,317,106630
340,326,106956
339,299,107255
338,307,107562
337,272,107834
336,275,108109
335,289,108398
334,296,108694
333,283,108977
332,261,109238
331,267,109505
330,270,109775
329,229,110004
328,240,110244
327,256,110500
326,267,110767
325,246,111013
324,239,111252
323,223,111475
322,213,111688
321,233,111921
320,210,112131
319,231,112362
318,203,112565
317,214,112779
316,213,112992
315,190,113182
314,202,113384
313,170,113554
312,179,113733
311,172,113905
310,183,114088
309,163,114251
308,179,114430
307,171,114601
306,180,114781
305,163,114944
304,178,115122
303,142,115264
302,149,115413
301,148,115561
300,148,115709
299,162,115871
298,128,115999
297,127,116126
296,132,116258
295,135,116393
294,122,116515
293,115,116630
292,104,116734
291,116,116850
290,101,116951
289,123,117074
288,108,117182
287,96,117278
286,111,117389
285,101,117490
284,111,117601
283,84,117685
282,92,117777
281,97,117874
280,95,117969
279,59,118028
278,82,118110
277,80,118190
276,72,118262
275,71,118333
274,74,118407
273,79,118486
272,78,118564
271,66,118630
270,67,118697
269,82,118779
268,63,118842
267,58,118900
266,61,118961
265,59,119020
264,68,119088
263,64,119152
262,55,119207
261,49,119256
260,51,119307
259,53,119360
258,43,119403
257,52,119455
256,47,119502
255,44,119546
254,43,119589
253,43,119632
252,39,119671
251,44,119715
250,41,119756
249,34,119790
248,28,119818
247,40,119858
246,36,119894
245,34,119928
244,31,119959
243,37,119996
242,20,120016
241,27,120043
240,37,120080
239,28,120108
238,24,120132
237,30,120162
236,31,120193
235,22,120215
234,21,120236
233,23,120259
232,16,120275
231,17,120292
230,28,120320
229,21,120341
228,23,120364
227,16,120380
226,13,120393
225,14,120407
224,11,120418
223,10,120428
222,14,120442
221,14,120456
220,10,120466
219,16,120482
218,14,120496
217,5,120501
216,12,120513
215,10,120523
214,6,120529
213,4,120533
212,10,120543
211,8,120551
210,9,120560
209,8,120568
208,7,120575
207,7,120582
206,8,120590
205,3,120593
204,3,120596
203,3,120599
202,6,120605
201,6,120611
200,3,120614
199,7,120621
198,6,120627
197,6,120633
196,4,120637
195,4,120641
194,3,120644
193,4,120648
192,4,120652
191,6,120658
190,2,120660
189,1,120661
188,2,120663
187,5,120668
186,2,120670
185,1,120671
184,2,120673
183,3,120676
182,1,120677
181,0,120677
179,0,120677
178,2,120679
177,0,120679
176,3,120682
175,2,120684
174,2,120686
173,0,120686
172,3,120689
171,0,120689
170,3,120692
169,1,120693
168,2,120695
167,1,120696
166,1,120697
165,0,120697
164,1,120698
163,1,120699
162,2,120701
161,1,120702
160,0,120702
159,0,120702
158,0,120702
157,0,120702
156,2,120704
155,0,120704
154,2,120706
153,0,120706
152,0,120706
151,0,120706
150,0,120706
149,0,120706
148,0,120706
147,0,120706
146,1,120707
145,1,120708
144,1,120709
143,0,120709
142,2,120711
141,1,120712
140,0,120712
139,2,120714
138,0,120714
137,0,120714
136,1,120715
135,0,120715
134,0,120715
133,0,120715
132,1,120716
131,0,120716
130,2,120718
129,0,120718
128,0,120718
127,0,120718
126,0,120718
125,0,120718
124,0,120718
123,0,120718
122,0,120718
121,0,120718
120,0,120718
119,0,120718
118,0,120718
117,0,120718
116,0,120718
115,1,120719
114,0,120719
113,0,120719
112,1,120720
111,1,120721
110,1,120722
109,1,120723
108,0,120723
107,0,120723
106,0,120723
105,0,120723
104,1,120724
103,0,120724
102,0,120724
101,1,120725
100,0,120725
99,0,120725
98,0,120725
97,0,120725
96,0,120725
95,2,120727
94,0,120727
93,1,120728
92,0,120728
91,1,120729
90,0,120729
89,0,120729
88,0,120729
87,0,120729
86,0,120729
85,1,120730
84,0,120730
83,2,120732
82,0,120732
81,0,120732
80,0,120732
79,0,120732
78,0,120732
77,0,120732
76,1,120733
75,0,120733
74,0,120733
73,0,120733
72,0,120733
71,0,120733
70,1,120734
69,0,120734
68,0,120734
67,1,120735
66,0,120735
65,0,120735
64,0,120735
63,0,120735
62,0,120735
61,0,120735
60,0,120735
59,0,120735
58,1,120736
57,0,120736
56,0,120736
55,0,120736
54,0,120736
53,1,120737
52,0,120737
51,0,120737
50,0,120737
49,2,120739
48,0,120739
47,0,120739
46,0,120739
45,0,120739
44,0,120739
43,0,120739
42,0,120739
41,0,120739
40,0,120739
39,0,120739
38,1,120740
37,0,120740
36,0,120740
35,0,120740
34,1,120741
33,0,120741
32,0,120741
31,0,120741
30,0,120741
29,0,120741
28,0,120741
27,0,120741
26,0,120741
25,0,120741
24,0,120741
23,0,120741
22,1,120742
21,1,120743
20,123,120866
19,0,120866
18,0,120866
17,0,120866
16,0,120866
15,0,120866
14,0,120866
13,0,120866
12,0,120866
11,0,120866
10,0,120866
9,0,120866
8,0,120866
7,0,120866
6,0,120866
5,0,120866
4,0,120866
3,0,120866
2,0,120866
1,0,120866
0,577,121443
