score,count,cumulative
192,9,30054
191,20,30074
190,14,30088
189,16,30104
188,16,30120
187,15,30135
186,17,30152
185,12,30164
184,10,30174
183,10,30184
182,12,30196
181,8,30204
180,13,30217
179,6,30223
178,9,30232
177,5,30237
176,4,30241
175,13,30254
174,5,30259
173,5,30264
172,8,30272
171,4,30276
170,4,30280
169,6,30286
168,3,30289
167,2,30291
166,1,30292
165,4,30296
164,0,30296
163,1,30297
162,2,30299
161,1,30300
160,1,30301
159,3,30304
158,5,30309
157,1,30310
156,3,30313
155,0,30313
154,2,30315
153,1,30316
152,2,30318
151,1,30319
150,2,30321
149,2,30323
148,1,30324
147,1,30325
146,1,30326
145,0,30326
144,0,30326
143,0,30326
142,1,30327
141,1,30328
140,2,30330
139,0,30330
138,0,30330
137,1,30331
136,0,30331
135,0,30331
134,1,30332
133,0,30332
132,0,30332
131,0,30332
130,0,30332
129,0,30332
128,0,30332
127,0,30332
126,0,30332
125,1,30333
124,0,30333
123,0,30333
122,0,30333
121,0,30333
120,0,30333
119,0,30333
118,0,30333
117,0,30333
116,0,30333
115,0,30333
114,0,30333
113,0,30333
112,0,30333
111,0,30333
110,0,30333
109,1,30334
108,0,30334
107,0,30334
106,0,30334
105,0,30334
104,0,30334
103,0,30334
102,0,30334
101,0,30334
100,0,30334
99,0,30334
98,0,30334
97,1,30335
96,0,30335
95,0,30335
94,0,30335
93,0,30335
92,0,30335
91,0,30335
90,0,30335
89,0,30335
88,0,30335
87,0,30335
86,0,30335
85,0,30335
84,0,30335
83,0,30335
82,0,30335
81,0,30335
80,0,30335
79,0,30335
78,0,30335
77,0,30335
76,0,30335
75,0,30335
74,0,30335
73,0,30335
72,0,30335
71,0,30335
70,0,30335
69,0,30335
68,0,30335
67,0,30335
66,0,30335
65,0,30335
64,0,30335
63,0,30335
62,0,30335
61,0,30335
60,0,30335
59,0,30335
58,0,30335
57,0,30335
56,0,30335
55,0,30335
54,0,30335
53,0,30335
52,0,30335
51,0,30335
50,0,30335
49,0,30335
48,0,30335
47,0,30335
46,0,30335
45,0,30335
44,0,30335
43,0,30335
42,0,30335
41,0,30335
40,0,30335
39,0,30335
38,0,30335
37,0,30335
36,0,30335
35,0,30335
34,0,30335
33,0,30335
32,0,30335
31,0,30335
30,0,30335
29,0,30335
28,0,30335
27,0,30335
26,0,30335
25,0,30335
24,0,30335
23,0,30335
22,0,30335
21,0,30335
20,1,30336
